i,K_path,Q0_path,Q1_true,Q1_model,active_surface,branch_sign_eff,t_path,s_path
153,3.9348232221218300e+00,3.9348232221214259e+00,1.1955941832927592e+00,1.5163508943500119e+00,red,-1.0000000000000000e+00,3.9348232221216279e+00,2.0206059048177849e-13
154,4.1027910018771987e+00,4.1027910018767946e+00,1.2530228103923491e+00,1.5825397499662017e+00,red,-1.0000000000000000e+00,4.1027910018769962e+00,2.0206059048177849e-13
155,4.2708962208174972e+00,4.2708962208170931e+00,1.3105189628477492e+00,1.6488720745482510e+00,red,-1.0000000000000000e+00,4.2708962208172956e+00,2.0206059048177849e-13
156,4.4391351063359634e+00,4.4391351063355593e+00,1.3680808776797320e+00,1.7153439797356782e+00,red,-1.0000000000000000e+00,4.4391351063357618e+00,2.0206059048177849e-13
157,4.6347586797006759e+00,4.6347586797002718e+00,1.4427529919263486e+00,1.7927401072517455e+00,red,-1.0000000000000000e+00,4.6347586797004734e+00,2.0206059048177849e-13
158,4.8343961647999114e+00,4.8343961647995073e+00,1.5199211836760140e+00,1.8718355827064102e+00,red,-1.0000000000000000e+00,4.8343961647997098e+00,2.0206059048177849e-13
159,5.0341686935249639e+00,5.0341686935245598e+00,1.5971650162118998e+00,1.9510923827474471e+00,red,-1.0000000000000000e+00,5.0341686935247623e+00,2.0206059048177849e-13
160,5.2340605588728595e+00,5.2340605588724554e+00,1.6744755061162033e+00,2.0304983280130955e+00,red,-1.0000000000000000e+00,5.2340605588726579e+00,2.0206059048177849e-13
161,5.4340683178029190e+00,5.4340683178025149e+00,1.7518508835004085e+00,2.1100475192715749e+00,red,-1.0000000000000000e+00,5.4340683178027174e+00,2.0206059048177849e-13
162,5.6653212054595885e+00,5.6653212054591844e+00,1.8492376519234837e+00,2.2021389324644929e+00,red,-1.0000000000000000e+00,5.6653212054593869e+00,2.0206059048177849e-13
163,5.9176825246422791e+00,5.9176825246418749e+00,1.9601328208662672e+00,2.3027686756947219e+00,red,-1.0000000000000000e+00,5.9176825246420766e+00,2.0206059048177849e-13
164,6.1703245502757804e+00,6.1703245502753763e+00,2.0712057978436595e+00,2.4036382656722708e+00,red,-1.0000000000000000e+00,6.1703245502755788e+00,2.0206059048177849e-13
165,6.4232181689348478e+00,6.4232181689344436e+00,2.1824044617672831e+00,2.5047281168240829e+00,red,-1.0000000000000000e+00,6.4232181689346461e+00,2.0206059048177849e-13
166,6.6840024422378974e+00,6.6840024422374933e+00,2.2945628137952463e+00,2.6090869870151323e+00,red,-1.0000000000000000e+00,6.6840024422376949e+00,2.0206059048177849e-13
167,6.9460495478999693e+00,6.9460495478995652e+00,2.4068606939326762e+00,2.7140599521233639e+00,red,-1.0000000000000000e+00,6.9460495478997668e+00,2.0206059048177849e-13
168,7.2080347511244822e+00,7.2080347511240781e+00,2.5189065417379690e+00,2.8191055213243885e+00,red,-1.0000000000000000e+00,7.2080347511242806e+00,2.0206059048177849e-13
169,7.4699746702615766e+00,7.4699746702611725e+00,2.6307328010356184e+00,2.9242212907261091e+00,red,-1.0000000000000000e+00,7.4699746702613741e+00,2.0206059048177849e-13
170,7.7443673845128052e+00,7.7443673845124010e+00,2.7495189261480495e+00,3.0344196729057558e+00,red,-1.0000000000000000e+00,7.7443673845126035e+00,2.0206059048177849e-13
171,8.0466047898011617e+00,8.0466047898007567e+00,2.8840723667298640e+00,3.1558879873616661e+00,red,-1.0000000000000000e+00,8.0466047898009592e+00,2.0250467969162855e-13
172,8.3491915081624679e+00,8.3491915081620629e+00,3.0188357814965698e+00,3.2775751553058967e+00,red,-1.0000000000000000e+00,8.3491915081622654e+00,2.0250467969162855e-13
173,8.6519847898299851e+00,8.6519847898295801e+00,3.1537277953945324e+00,3.3994092426672182e+00,red,-1.0000000000000000e+00,8.6519847898297826e+00,2.0250467969162855e-13
174,8.9549750842742917e+00,8.9549750842738867e+00,3.2887427159964249e+00,3.5213745485709751e+00,red,-1.0000000000000000e+00,8.9549750842740892e+00,2.0250467969162855e-13
175,9.2581540879745692e+00,9.2581540879741642e+00,3.4238755836447026e+00,3.6434550533820698e+00,red,-1.0000000000000000e+00,9.2581540879743667e+00,2.0250467969162855e-13
176,9.5615138611182680e+00,9.5615138611178629e+00,3.5591216539244801e+00,3.7656332720475802e+00,red,-1.0000000000000000e+00,9.5615138611180654e+00,2.0250467969162855e-13
177,9.8650468077518223e+00,9.8650468077514173e+00,3.6944763860100531e+00,3.8878951025442348e+00,red,-1.0000000000000000e+00,9.8650468077516198e+00,2.0250467969162855e-13
178,1.0168745662297145e+01,1.0168745662296740e+01,3.8299354347749590e+00,4.0102257168277902e+00,red,-1.0000000000000000e+00,1.0168745662296942e+01,2.0250467969162855e-13
179,1.0472500636551327e+01,1.0472500636550922e+01,3.9649472410342872e+00,4.1325679230317860e+00,red,-1.0000000000000000e+00,1.0472500636551125e+01,2.0250467969162855e-13
180,1.0801476744633696e+01,1.0801476744633291e+01,4.1091402580655041e+00,4.2650431579421593e+00,red,-1.0000000000000000e+00,1.0801476744633494e+01,2.0250467969162855e-13
181,1.1157965112637466e+01,1.1157965112637061e+01,4.2654107199030324e+00,4.4085508877426491e+00,red,-1.0000000000000000e+00,1.1157965112637264e+01,2.0250467969162855e-13
182,1.1514929581871840e+01,1.1514929581871435e+01,4.4219473482704830e+00,4.5521852126497038e+00,red,-1.0000000000000000e+00,1.1514929581871638e+01,2.0250467969162855e-13
183,1.1872195132388660e+01,1.1872195132388255e+01,4.5786560394829090e+00,4.6958581289914036e+00,red,-1.0000000000000000e+00,1.1872195132388457e+01,2.0250467969162855e-13
184,1.2229838545968482e+01,1.2229838545968077e+01,4.7354291078520498e+00,4.8395841476832402e+00,red,-1.0000000000000000e+00,1.2229838545968279e+01,2.0250467969162855e-13
185,1.2599155510154333e+01,1.2599155510153928e+01,4.8936381318997766e+00,4.9878792754925598e+00,red,-1.0000000000000000e+00,1.2599155510154130e+01,2.0250467969162855e-13
186,1.2975801403145756e+01,1.2975801403145351e+01,5.0541456757669447e+00,5.1389707180201754e+00,red,-1.0000000000000000e+00,1.2975801403145553e+01,2.0250467969162855e-13
187,1.3352770064060614e+01,1.3352770064060209e+01,5.2148295146161772e+00,5.2900279402821297e+00,red,-1.0000000000000000e+00,1.3352770064060412e+01,2.0250467969162855e-13
188,1.3754249084937449e+01,1.3754249084937044e+01,5.3846880065177505e+00,5.4507053747523742e+00,red,-1.0000000000000000e+00,1.3754249084937246e+01,2.0250467969162855e-13
189,1.4206619828857090e+01,1.4206619828856685e+01,5.5735558824209654e+00,5.6314767153801881e+00,red,-1.0000000000000000e+00,1.4206619828856887e+01,2.0250467969162855e-13
190,1.4659867320134534e+01,1.4659867320134129e+01,5.7628448478623993e+00,5.8122809790006613e+00,red,-1.0000000000000000e+00,1.4659867320134332e+01,2.0250467969162855e-13
191,1.5113571654719312e+01,1.5113571654718907e+01,5.9523510576655418e+00,5.9929210918416516e+00,red,-1.0000000000000000e+00,1.5113571654719109e+01,2.0250467969162855e-13
192,1.5567707493435034e+01,1.5567707493434629e+01,6.1420620039515583e+00,6.1733594215963308e+00,red,-1.0000000000000000e+00,1.5567707493434831e+01,2.0250467969162855e-13
193,1.6022254868757983e+01,1.6022254868757578e+01,6.3319679800783391e+00,6.3535621422287818e+00,red,-1.0000000000000000e+00,1.6022254868757781e+01,2.0250467969162855e-13
194,1.6477194815298212e+01,1.6477194815297807e+01,6.5220597830620646e+00,6.5334953082276570e+00,red,-1.0000000000000000e+00,1.6477194815298009e+01,2.0250467969162855e-13
195,1.6932509280886798e+01,1.6932509280886393e+01,6.7123286664169184e+00,6.7131268851122172e+00,red,-1.0000000000000000e+00,1.6932509280886595e+01,2.0250467969162855e-13
196,1.7388181087096171e+01,1.7388181087095766e+01,6.9027663198069265e+00,6.8924260727969795e+00,red,-1.0000000000000000e+00,1.7388181087095969e+01,2.0250467969162855e-13
197,1.7844193891162782e+01,1.7844193891162377e+01,7.0933648494844856e+00,7.0713620316797119e+00,red,-1.0000000000000000e+00,1.7844193891162579e+01,2.0250467969162855e-13
198,1.8321943105620917e+01,1.8321943105620512e+01,7.2900479729038903e+00,7.2582707296397189e+00,red,-1.0000000000000000e+00,1.8321943105620715e+01,2.0250467969162855e-13
199,1.8815776524020194e+01,1.8815776524019789e+01,7.4912688759268118e+00,7.4508474419951654e+00,red,-1.0000000000000000e+00,1.8815776524019991e+01,2.0250467969162855e-13
200,1.9310098867730758e+01,1.9310098867730353e+01,7.6926996257326792e+00,7.6429551425217142e+00,red,-1.0000000000000000e+00,1.9310098867730556e+01,2.0250467969162855e-13
201,1.9813141308929318e+01,1.9813141308928913e+01,7.8945940533277241e+00,7.8377455345276985e+00,red,-1.0000000000000000e+00,1.9813141308929115e+01,2.0250467969162855e-13
202,2.0323260277551185e+01,2.0323260277550780e+01,8.0944682832848063e+00,8.0345256650217038e+00,red,-1.0000000000000000e+00,2.0323260277550983e+01,2.0250467969162855e-13
203,2.0835836560906124e+01,2.0835836560905719e+01,8.2903503720475076e+00,8.2314659427457286e+00,red,-1.0000000000000000e+00,2.0835836560905921e+01,2.0250467969162855e-13
204,2.1357955711900647e+01,2.1357955711900242e+01,8.4868115149277497e+00,8.4312337522431449e+00,red,-1.0000000000000000e+00,2.1357955711900445e+01,2.0250467969162855e-13
205,2.1887091416153567e+01,2.1887091416153162e+01,8.6839141643021538e+00,8.6327976983600934e+00,red,-1.0000000000000000e+00,2.1887091416153364e+01,2.0250467969162855e-13
206,2.2432902382206240e+01,2.2432902382205835e+01,8.8818778633165181e+00,8.8397472665316172e+00,red,-1.0000000000000000e+00,2.2432902382206038e+01,2.0250467969162855e-13
207,2.2979142819716547e+01,2.2979142819716142e+01,9.0799784052616985e+00,9.0458521443110271e+00,red,-1.0000000000000000e+00,2.2979142819716344e+01,2.0250467969162855e-13
208,2.3536734409162587e+01,2.3536734409162182e+01,9.2788427276582937e+00,9.2551704366886725e+00,red,-1.0000000000000000e+00,2.3536734409162385e+01,2.0250467969162855e-13
209,2.4106423907679815e+01,2.4106423907679410e+01,9.4778016571627788e+00,9.4678878104534192e+00,red,-1.0000000000000000e+00,2.4106423907679613e+01,2.0250467969162855e-13
210,2.4691796320285949e+01,2.4691796320285544e+01,9.6774772080421521e+00,9.6852263151531588e+00,red,-1.0000000000000000e+00,2.4691796320285746e+01,2.0250467969162855e-13
211,2.5278156113199152e+01,2.5278156113198747e+01,9.8774178993311423e+00,9.9016471578079859e+00,red,-1.0000000000000000e+00,2.5278156113198950e+01,2.0250467969162855e-13
212,2.5864819067039836e+01,2.5864819067039431e+01,1.0077429343622995e+01,1.0116862537717566e+01,red,-1.0000000000000000e+00,2.5864819067039633e+01,2.0250467969162855e-13
213,2.6463639654143176e+01,2.6463639654142771e+01,1.0277448435054456e+01,1.0335151416033170e+01,red,-1.0000000000000000e+00,2.6463639654142973e+01,2.0250467969162855e-13
214,2.7066625153275670e+01,2.7066625153275265e+01,1.0477550458527407e+01,1.0553510360700386e+01,red,-1.0000000000000000e+00,2.7066625153275467e+01,2.0250467969162855e-13
215,2.7673200253061044e+01,2.7673200253060639e+01,1.0678002447889133e+01,1.0771672080590861e+01,red,-1.0000000000000000e+00,2.7673200253060841e+01,2.0250467969162855e-13
216,2.8282653892676343e+01,2.8282653892675938e+01,1.0878676030730183e+01,1.0989327446385062e+01,red,-1.0000000000000000e+00,2.8282653892676141e+01,2.0250467969162855e-13
217,2.8902111458205976e+01,2.8902111458205571e+01,1.1079275225432665e+01,1.1208940431363601e+01,red,-1.0000000000000000e+00,2.8902111458205773e+01,2.0250467969162855e-13
218,2.9534621615229739e+01,2.9534621615229334e+01,1.1279353334993264e+01,1.1431467585802864e+01,red,-1.0000000000000000e+00,2.9534621615229536e+01,2.0250467969162855e-13
219,3.0174646269392699e+01,3.0174646269392294e+01,1.1479652568066864e+01,1.1654842303284454e+01,red,-1.0000000000000000e+00,3.0174646269392497e+01,2.0250467969162855e-13
220,3.0817537078554558e+01,3.0817537078554153e+01,1.1680235404759047e+01,1.1877365681402864e+01,red,-1.0000000000000000e+00,3.0817537078554356e+01,2.0250467969162855e-13
221,3.1464278228270285e+01,3.1464278228269880e+01,1.1880640855684973e+01,1.2099313302220821e+01,red,-1.0000000000000000e+00,3.1464278228270082e+01,2.0250467969162855e-13
222,3.2121580622497326e+01,3.2121580622496921e+01,1.2080423270615652e+01,1.2322889325117842e+01,red,-1.0000000000000000e+00,3.2121580622497120e+01,2.0250467969162855e-13
223,3.2787051256002691e+01,3.2787051256002286e+01,1.2280721292283507e+01,1.2547156164529099e+01,red,-1.0000000000000000e+00,3.2787051256002485e+01,2.0250467969162855e-13
224,3.3459315880219869e+01,3.3459315880219464e+01,1.2480908364599822e+01,1.2771543164974162e+01,red,-1.0000000000000000e+00,3.3459315880219663e+01,2.0250467969162855e-13
225,3.4134002608527403e+01,3.4134002608526998e+01,1.2683756945086548e+01,1.2994508536900980e+01,red,-1.0000000000000000e+00,3.4134002608527197e+01,2.0250467969162855e-13
226,3.4808785322610881e+01,3.4808785322610476e+01,1.2888020379019025e+01,1.3215228835144785e+01,red,-1.0000000000000000e+00,3.4808785322610674e+01,2.0250467969162855e-13
227,3.5487311731692934e+01,3.5487311731692529e+01,1.3095498367064989e+01,1.3434841884164996e+01,red,-1.0000000000000000e+00,3.5487311731692728e+01,2.0250467969162855e-13
228,3.6171961958694055e+01,3.6171961958693650e+01,1.3306945065624255e+01,1.3654025570542842e+01,red,-1.0000000000000000e+00,3.6171961958693856e+01,2.0250467969162855e-13
229,3.6860350032550528e+01,3.6860350032550123e+01,1.3518639728558975e+01,1.3871923474455002e+01,red,-1.0000000000000000e+00,3.6860350032550329e+01,2.0250467969162855e-13
230,3.7552569320851944e+01,3.7552569320851539e+01,1.3731560186126998e+01,1.4088482276119066e+01,red,-1.0000000000000000e+00,3.7552569320851745e+01,2.0250467969162855e-13
231,3.8251434599017486e+01,3.8251434599017081e+01,1.3945900707888377e+01,1.4304480085102909e+01,red,-1.0000000000000000e+00,3.8251434599017287e+01,2.0250467969162855e-13
232,3.8954505387532407e+01,3.8954505387532002e+01,1.4159384752745035e+01,1.4519059542962054e+01,red,-1.0000000000000000e+00,3.8954505387532208e+01,2.0250467969162855e-13
233,3.9662126697031169e+01,3.9662126697030764e+01,1.4372672631405157e+01,1.4732228868200934e+01,red,-1.0000000000000000e+00,3.9662126697030970e+01,2.0250467969162855e-13
234,4.0372513513276097e+01,4.0372513513275692e+01,1.4585021026530457e+01,1.4943360271051006e+01,red,-1.0000000000000000e+00,4.0372513513275891e+01,2.0250467969162855e-13
235,4.1083597207793851e+01,4.1083597207793446e+01,1.4794428961390469e+01,1.5151774145867591e+01,red,-1.0000000000000000e+00,4.1083597207793645e+01,2.0250467969162855e-13
236,4.1797740791788939e+01,4.1797740791788534e+01,1.5002872109479583e+01,1.5358091190659763e+01,red,-1.0000000000000000e+00,4.1797740791788740e+01,2.0250467969162855e-13
237,4.2511773924231541e+01,4.2511773924231136e+01,1.5207389142210175e+01,1.5561331884220408e+01,red,-1.0000000000000000e+00,4.2511773924231335e+01,2.0250467969162855e-13
238,4.3226277021822064e+01,4.3226277021821659e+01,1.5407776083206450e+01,1.5761609556248686e+01,red,-1.0000000000000000e+00,4.3226277021821858e+01,2.0250467969162855e-13
239,4.3940851830001399e+01,4.3940851830000994e+01,1.5604761710084716e+01,1.5958764911046785e+01,red,-1.0000000000000000e+00,4.3940851830001193e+01,2.0250467969162855e-13
240,4.4655527674469383e+01,4.4655527674468978e+01,1.5799079581162708e+01,1.6152756972458917e+01,red,-1.0000000000000000e+00,4.4655527674469184e+01,2.0250467969162855e-13
241,4.4655527674469411e+01,4.4655527674468949e+01,1.5799079581162690e+01,1.6152756853249628e+01,red,1.0000000000000000e+00,4.4655527674469184e+01,2.3092638912203256e-13
242,4.4655527674469454e+01,4.4655527674468992e+01,1.5799079581162712e+01,1.5799079372546377e+01,blue,1.0000000000000000e+00,4.4655527674469226e+01,2.3092638912203256e-13
243,4.4655527674469482e+01,4.4655527674468964e+01,1.5799079581162729e+01,1.5799079596063795e+01,blue,1.0000000000000000e+00,4.4655527674469226e+01,2.5934809855243657e-13
244,4.4655527674469568e+01,4.4655527674469049e+01,1.5799079581162710e+01,1.5799080162307863e+01,blue,1.0000000000000000e+00,4.4655527674469312e+01,2.5934809855243657e-13
245,4.4655527674469639e+01,4.4655527674468978e+01,1.5799079581162713e+01,1.5799079610964558e+01,blue,1.0000000000000000e+00,4.4655527674469312e+01,3.3040237212844659e-13
246,4.4655527674469674e+01,4.4655527674469013e+01,1.5799079581162706e+01,1.5799080102702991e+01,blue,1.0000000000000000e+00,4.4655527674469340e+01,3.3040237212844659e-13
247,4.4655527674469703e+01,4.4655527674468985e+01,1.5799079581162712e+01,1.5799080013296024e+01,blue,1.0000000000000000e+00,4.4655527674469340e+01,3.5882408155885059e-13
248,4.4655527674469759e+01,4.4655527674469042e+01,1.5799079581162690e+01,1.5799079804679653e+01,blue,1.0000000000000000e+00,4.4655527674469397e+01,3.5882408155885059e-13
249,4.4655527674469880e+01,4.4655527674468921e+01,1.5799079581162712e+01,1.5799079894086450e+01,blue,1.0000000000000000e+00,4.4655527674469397e+01,4.7961634663806763e-13
250,4.4655527674469916e+01,4.4655527674468885e+01,1.5799079581162715e+01,1.5799080102702366e+01,blue,1.0000000000000000e+00,4.4655527674469397e+01,5.1514348342607263e-13
251,4.4655527674470100e+01,4.4655527674469070e+01,1.5799079581162724e+01,1.5799080072899873e+01,blue,1.0000000000000000e+00,4.4655527674469582e+01,5.1514348342607263e-13
252,4.4655527674470200e+01,4.4655527674468971e+01,1.5799079581162713e+01,1.5799080102702082e+01,blue,1.0000000000000000e+00,4.4655527674469582e+01,6.1461946643248666e-13
253,4.4655527674470228e+01,4.4655527674468999e+01,1.5799079581162704e+01,1.5799079998393953e+01,blue,1.0000000000000000e+00,4.4655527674469610e+01,6.1461946643248666e-13
254,4.4655527674470306e+01,4.4655527674468921e+01,1.5799079581162708e+01,1.5799079908986702e+01,blue,1.0000000000000000e+00,4.4655527674469610e+01,6.9277916736609768e-13
255,4.4655527674470399e+01,4.4655527674469013e+01,1.5799079581162722e+01,1.5799079789777299e+01,blue,1.0000000000000000e+00,4.4655527674469710e+01,6.9277916736609768e-13
256,4.4655527674470420e+01,4.4655527674469035e+01,1.5799079581162713e+01,1.5799079983492451e+01,blue,1.0000000000000000e+00,4.4655527674469724e+01,6.9277916736609768e-13
257,4.4655527674470491e+01,4.4655527674468964e+01,1.5799079581162708e+01,1.5799079700370161e+01,blue,1.0000000000000000e+00,4.4655527674469724e+01,7.6383344094210770e-13
258,4.4655527674470555e+01,4.4655527674469027e+01,1.5799079581162720e+01,1.5799079849381716e+01,blue,1.0000000000000000e+00,4.4655527674469795e+01,7.6383344094210770e-13
259,4.4655527674470576e+01,4.4655527674469006e+01,1.5799079581162710e+01,1.5799079864282877e+01,blue,1.0000000000000000e+00,4.4655527674469795e+01,7.8514972301491071e-13
260,4.4655527674470591e+01,4.4655527674469020e+01,1.5799079581162719e+01,1.5799079923887522e+01,blue,1.0000000000000000e+00,4.4655527674469809e+01,7.8514972301491071e-13
261,4.4655527674470626e+01,4.4655527674468985e+01,1.5799079581162697e+01,1.5799079968591005e+01,blue,1.0000000000000000e+00,4.4655527674469809e+01,8.2067685980291571e-13
262,4.4655527674470655e+01,4.4655527674469013e+01,1.5799079581162706e+01,1.5799079745073474e+01,blue,1.0000000000000000e+00,4.4655527674469838e+01,8.2067685980291571e-13
263,4.4655527674470669e+01,4.4655527674469027e+01,1.5799079581162712e+01,1.5799079759974635e+01,blue,1.0000000000000000e+00,4.4655527674469852e+01,8.2067685980291571e-13
