Total batches: 225
Batch info (theta, phi, mode, E1, E2):
Batch 88: theta=125.00, phi=300.00, mode=random_direction_theta2=314.4_phi2=126.6, E1=[0.005000000000000001, 0.00409576022144496, -0.007094064799162224], E2=[-0.005966291208720415, 0.004264253713664338, -0.005735785255026173]
Batch 89: theta=125.00, phi=325.00, mode=rotate_phi_delta=-72.9, E1=[0.008191520442889916, 0.006710100716628341, -0.004698463103929545], E2=[-0.0030800818044592906, -0.002523055306700154, -0.007793279097120519]
Batch 90: theta=125.00, phi=350.00, mode=unload_same_dir_alpha=0.394, E1=[0.00984807753012208, 0.008067072841115987, -0.0014224425972292408], E2=[0.0038771354778702367, 0.0031759634526827814, -0.0005600080464519868]
Batch 91: theta=150.00, phi=0.00, mode=unload_same_dir_alpha=0.556, E1=[0.01, 0.004999999999999999, 0.0], E2=[0.005555873490956846, 0.002777936745478422, 0.0]
Batch 92: theta=150.00, phi=25.00, mode=random_direction_theta2=335.6_phi2=135.5, E1=[0.0090630778703665, 0.004531538935183249, 0.002113091308703497], E2=[-0.0071331769712977226, 0.0029516847222772363, -0.002900055846472394]
Batch 93: theta=150.00, phi=50.00, mode=extra_load_same_dir_beta=1.286, E1=[0.006427876096865394, 0.003213938048432696, 0.0038302222155948895], E2=[0.008266069684375025, 0.004133034842187511, 0.00492555912149401]
Batch 94: theta=150.00, phi=75.00, mode=random_direction_theta2=324.4_phi2=153.8, E1=[0.0025881904510252074, 0.0012940952255126035, 0.004829629131445341], E2=[-0.008974845117373299, 0.005223160130747281, -0.0025667894177062093]
Batch 95: theta=150.00, phi=100.00, mode=unload_same_dir_alpha=0.129, E1=[-0.001736481776669303, -0.0008682408883346514, 0.00492403876506104], E2=[-0.00022465849537494457, -0.00011232924768747227, 0.0006370508202212963]
Batch 96: theta=150.00, phi=125.00, mode=unload_same_dir_alpha=0.519, E1=[-0.005735764363510461, -0.00286788218175523, 0.004095760221444958], E2=[-0.002975519705428164, -0.0014877598527140818, 0.0021247412681645577]
Batch 97: theta=150.00, phi=150.00, mode=unload_same_dir_alpha=0.308, E1=[-0.008660254037844387, -0.004330127018922193, 0.0024999999999999996], E2=[-0.0026674560207129556, -0.0013337280103564778, 0.0007700282258050563]
Batch 98: theta=150.00, phi=175.00, mode=unload_same_dir_alpha=0.535, E1=[-0.009961946980917456, -0.004980973490458727, 0.0004357787137382909], E2=[-0.0053289184191167545, -0.0026644592095583764, 0.0002331099752636023]
Batch 99: theta=150.00, phi=200.00, mode=unload_same_dir_alpha=0.699, E1=[-0.009396926207859084, -0.004698463103929542, -0.001710100716628343], E2=[-0.006564112673270209, -0.0032820563366351046, -0.0011945708137199524]
Batch 100: theta=150.00, phi=225.00, mode=extra_load_same_dir_beta=1.479, E1=[-0.007071067811865477, -0.003535533905932738, -0.003535533905932737], E2=[-0.010460879189239894, -0.005230439594619947, -0.005230439594619944]
Batch 101: theta=150.00, phi=250.00, mode=rotate_phi_delta=34.6, E1=[-0.0034202014332566856, -0.0017101007166283426, -0.004698463103929542], E2=[0.0025172651273332475, 0.0012586325636666236, -0.004838992051003801]
Batch 102: theta=150.00, phi=275.00, mode=rotate_phi_delta=52.0, E1=[0.0008715574274765789, 0.0004357787137382894, -0.004980973490458727], E2=[0.008385941518262994, 0.004192970759131496, -0.002723783437255656]
Batch 103: theta=150.00, phi=300.00, mode=rotate_phi_delta=96.7, E1=[0.005000000000000001, 0.0025, -0.004330127018922192], E2=[0.008020008226877172, 0.004010004113438586, 0.0029866146403922976]
Batch 104: theta=150.00, phi=325.00, mode=rotate_phi_delta=58.8, E1=[0.008191520442889916, 0.004095760221444957, -0.002867882181755232], E2=[0.009146360599065938, 0.004573180299532968, 0.0020213910922836143]
Batch 105: theta=150.00, phi=350.00, mode=random_direction_theta2=262.0_phi2=249.2, E1=[0.00984807753012208, 0.00492403876506104, -0.0008682408883346518], E2=[-0.0035438485644814434, 0.003509416568363309, 0.009260142410196034]
Batch 106: theta=175.00, phi=0.00, mode=extra_load_same_dir_beta=1.528, E1=[0.01, 0.0008715574274765819, 0.0], E2=[0.015284364709672505, 0.0013321201586976022, 0.0]
Batch 107: theta=175.00, phi=25.00, mode=rotate_phi_delta=70.0, E1=[0.0090630778703665, 0.0007898992833716565, 0.0003683360850073488], E2=[-0.0008724464277493252, -7.603871641803355e-05, 0.0008682341060999016]
Batch 108: theta=175.00, phi=50.00, mode=extra_load_same_dir_beta=1.116, E1=[0.006427876096865394, 0.0005602263155122215, 0.0006676517241775074], E2=[0.007170455192097996, 0.000624946348106103, 0.00074478205553408]
Batch 109: theta=175.00, phi=75.00, mode=rotate_phi_delta=132.0, E1=[0.0025881904510252074, 0.00022557566113149842, 0.0008418598282936922], E2=[-0.008907670319414654, -0.000776354622839854, -0.00039608818334404465]
Batch 110: theta=175.00, phi=100.00, mode=rotate_phi_delta=-39.1, E1=[-0.001736481776669303, -0.00015134435901338622, 0.0008583165117743132], E2=[0.004869377359563104, 0.000424394200491353, 0.0007612502295427587]
Batch 111: theta=175.00, phi=125.00, mode=unload_same_dir_alpha=0.222, E1=[-0.005735764363510461, -0.0004999048033273032, 0.0007139380484326967], E2=[-0.001272942671151047, -0.00011094426397935752, 0.00015844482946159038]
Batch 112: theta=175.00, phi=150.00, mode=rotate_phi_delta=50.7, E1=[-0.008660254037844387, -0.0007547908730517336, 0.0004357787137382909], E2=[-0.009351541270823117, -0.0008150405252939681, -0.0003087414638789711]
Batch 113: theta=175.00, phi=175.00, mode=rotate_phi_delta=134.3, E1=[-0.009961946980917456, -0.000868240888334652, 7.596123493895974e-05], E2=[0.006329013738795373, 0.0005516098932648439, -0.000674788022301778]
Batch 114: theta=175.00, phi=200.00, mode=random_direction_theta2=99.9_phi2=92.4, E1=[-0.009396926207859084, -0.0008189960831908936, -0.00029809019626209163], E2=[-0.0004186790403257084, -0.0004123925078574324, 0.009841211615889174]
Batch 115: theta=175.00, phi=225.00, mode=rotate_phi_delta=138.2, E1=[-0.007071067811865477, -0.0006162841671621938, -0.0006162841671621936], E2=[0.009984521738123432, 0.0008702084080662868, 4.847345583240534e-05]
Batch 116: theta=175.00, phi=250.00, mode=rotate_phi_delta=69.6, E1=[-0.0034202014332566856, -0.0002980901962620915, -0.0008189960831908936], E2=[0.0076154833678471765, 0.0006637331093071582, -0.0005648634427886526]
Batch 117: theta=175.00, phi=275.00, mode=random_direction_theta2=226.1_phi2=42.5, E1=[0.0008715574274765789, 7.596123493895948e-05, -0.000868240888334652], E2=[0.007378395167416635, -0.0053136010877490696, -0.004860886545770718]
Batch 118: theta=175.00, phi=300.00, mode=extra_load_same_dir_beta=1.593, E1=[0.005000000000000001, 0.00043577871373829107, -0.0007547908730517334], E2=[0.007966868038344664, 0.0006943583012545078, -0.0012026638564300238]
Batch 119: theta=175.00, phi=325.00, mode=extra_load_same_dir_beta=1.387, E1=[0.008191520442889916, 0.0007139380484326967, -0.0004999048033273036], E2=[0.011362598956936348, 0.0009903157516355538, -0.0006934265545030301]
Batch 120: theta=175.00, phi=350.00, mode=rotate_phi_delta=-53.7, E1=[0.00984807753012208, 0.0008583165117743132, -0.0001513443590133863], E2=[0.004427838030465946, 0.0003859115123115875, -0.0007814631495182488]
Batch 121: theta=200.00, phi=0.00, mode=rotate_phi_delta=-148.8, E1=[0.01, -0.0034202014332566865, -0.0], E2=[-0.008555855776841153, 0.002926275019068961, 0.0017705062430909534]
